CourseExternalId|CourseComponent|CourseTitle|CourseDescription|CourseDisclaimer|Office|Archive|TargetLocation|CourseCredit1|CourseNotes|CourseEditableField1
120141||DELT and E-Team Training|This training is offered for DELT (District Equity Leadership Team) and E-Team leads (Principal and 1-2 E-Team leads from each school).  You must be a member of one of these WMEP  member equity teams to register.  Thank you.||16|1|8|7.00||
120194||Classroom Strategies to Teach Children Of Color|||16|1|8|7.00||
120195||Classroom Strategies to Teach Children Of Color|Which educational approaches are most effective in diminishing the aura of white cultural bias that often dooms children of color to failure in our schools? Are there methods for increasing both academic excellence in students of color and greater cultura||16|1|8|7.00||
120197||Equity and Empathy:  Teaching the Racially ?Other? Children As If They Are Your Own|||16|1|8|7.00||
120198||Bringing the Power of Language to All Students|||16|1|8|7.00||
120199||Beyond Diversity-Latino Strand|||16|1|8|7.00||
120200||You/ve Got to Reach Them to Teach Them|This fast-paced, interactive workshop is geared toward immediate implementation in your classroom. All students resonate to creative activities, challenge, novelty, a safe environment for risk-taking, and the opportunity to make choices. Participants will||16|1|8|7.00||
120201||How to Teach Students Who Don?t Look Like You:  Culturally Relevant Teaching Strategies|This interactive workshop focuses on examining your cultural lens and learning strategies to improve the academic achievement of ALL students.  Bonnie Davis facilitates a lively, practical workshop examining cultural proficiency and cultural competence wi||16|1|8|7.00||
120202||Finding and Nurturing Young Scholars|Gifted potential in students from diverse ethnic, cultural, and linguistic backgrounds is often overlooked and unrecognized.  The Young Scholars (YS) model is designed to find students with high academic potential from diverse backgrounds at an early age,||16|1|8|7.00||diff
120204||Serving the Hard to Serve: What High Performing, High Poverty Schools Can Teach us about what it Takes to Close the Gap|Schools across the country often struggle in meeting the academic needs of vulnerable students. Often, these are low-income, minority, ELL and Special Ed students. The persistence of the achievement gap is the clearest indication that many schools lack th||16|1|8|7.00||
120206||What is it About Me You Can?t Teach?  Instructional Strategies That Work|Equitable access and achievement are the main goals for schools facing an ever-increasing achievement gap between diverse student populations currently enrolled in urban public schools and the formerly 'traditional student.'  This interactive workshop foc||16|1|8|7.00||
120207||Teaching Diverse and Digital Youth:  Refining a Culture of Achievement|Effective teaching to meet the needs of diverse and digital youth incorporates best practices that continually refine a culture of achievement to create academic excellence in conjunction with educational equity. This seminar facilitates teachers developi||16|1|8|7.00||
120208||Innovative Methods for Unlocking Student Achievement|Course description:  Educators nationwide face unprecedented pressure to drive student achievement.  Attempts to inspire and engage students often revolve around inspirational speakers, "success" books, and a myriad of programs.  Yet today's youth are inc||16|1|8|7.00||
120225||Beyond Diversity-Strategy for deinstitutionalizing|Learning to have those courageous conversations to elimate racism in our schools and lives. Becoming aware of our views, how racism has affected our lives and how to eliminate pedetermined behavior.||16|1|8|0.00||
120226||Learning Profiles|Based on how to use the brain to understand how our students best learn.  Its goal is to find our students learning profiles so that it is integrated so the entire system is cooperating as a unit, communicating and networking across the corpus collosum.  ||16|1|8|0.00||
120227||Social Emotional Development of Infants and Toddle|The workshop discussed the different stages of Erickson's social emotional development and how we can help infants and toddlers through the different stages.||16|1|8|0.00||
120228||How Stress Affects a Child's Behavior|Discussed what the different stressors could be in a child's life looking at ages infant to preschool age.  We learned how the child's behavior may reflect the stress and how we could help that child cope.  it covered individual temperament, 3 different r||16|1|8|0.00||
120229||Making Peace with War Play|This workshop gave us strategies for supporting a child's play that is more aggressive:  observe, participate, provide appropriate props, find wayus to broaden everyone's play experience and be empathetic abd how to rearrange a room to encourage more peac||16|1|8|0.00||
120231||Between 2 Mirrors|The workshop discussed core cultural differences contrasting communication styles/contrasting perspectives and gave the definitions of different words used when discussing different types of cultures.  We discussed how different cultures didn't have to be||16|1|8|0.00||
120234||More Alike than Different|Workshop was on creating an awareness and respect for diversity in respect to special needs looking at myths that influence and affect our attitudes about special needs children.  It covered different ways that we can accomodate an environment that is pos||16|1|8|0.00||
120241||Activity Guide for StartFIT Activity Cart|I developed physical activity lessons and other resources for the StartFIT Activity Cart Activity Guide (grades 3-5). The guide is for use by classroom teachers to incorporate more physical activity in the school day. Lessons align with the NASPE National||16|1|8|0.00||
120247||RTI- response to intervention summer institute|Attended the RTI summer institute. Cornelia is implementing phase 1 of RTI, so I will use the knowledge in thie implementation.||16|1|8|0.00||diff
120280||Sept 29 PLC|Teachers worked in Professional Learning Communities to address the needs of Differentiation, Common Assessment, and Active Learning within their department.||16|1|8|2.00||
120309||2010 Adult Basic Ed. Summer Institute|Wow, this was an idea-packing intensive training institute for diploma, GED and ESL teachers.  I learned about on-line resources and received a ton of great hands-on activities for my classroom.  The presenters were from the Minnesota Literacy Council, st||16|1|8|0.00||
120555||CORNELIA:  GRADE 1 WORKING WITH CORE ASSESSMENTS|CORNELIA:  GRADE 1 WORKING WITH CORE ASSESSMENTS||16|1|8|14.00||diff
120589||the what and how to of phonemic awareness and phon|instruction in phonemic awareness and phonics.||16|1|8|0.00||lit
120592||kindergarten conference|many different workshops for kindergarten teachers to choose from including various topics.||16|1|8|0.00||diff, pbi, lit
120746||Can You Hear Me?|Objective was to identify the five registers of language, identify strategies for teaching and the use of formal the formal register and understanding the different registers that someone from a poverty situation might approach you.  Will help to understa||16|1|8|0.00||
120747||Introduction to infant and toddler sign language|Taught me how to use basic signs with this age group, how to sign and sign and how to help parents learn to do these signs.||16|1|8|0.00||
120771||Child & Adolescent Depression, self-harm & surcide|Review of research based indicators, assessments, diagnosis and treatments for child and adolescent depression, self-harm and suicide risk.||16|1|8|0.00||
120772||Recognizing Children's Mental Health Disorders|Key Warning signs and researched based interventions for Children s Mental Health Disorders||16|1|8|0.00||mental
120773||Youth with Mental Health and other disabilities|Discussion of research based strategies and treatment for youth with disabilities coupled with Mental Health diagnosis.||16|1|8|0.00||mental
120983||AP Test grading|Attended College Board AP Spanish Language Exam reading||16|1|8|0.00||
121068||SEED 2|I participated in SEED 2, which gave me a continued look at various types of diversity within our nation, community, school, classroom.  It continues to allow me to keep an open mind in all aspects of what I do.||16|1|8|0.00||
121090||S.E.E.D. ONE (Seeking Educational Equity and Diversity)|||16|1|8|94.00||diff
121093||All District: RTI 101|(I signed in for this class on the morning of)This wkshp allowed me to hear what is current in EPS related to helping all learners learn and how how to keep track of their growth, without letting students slip through the cracks.||16|1|8|0.00||diff
121219||SMART Table Training|||16|1|8|5.00||tech
121237||Special Education Paraprofessional Workshop|I attended a seminar about students with Emotional Behavior Disorder as well as one about ASD.  During the 2010-11 school year, I will be working with both ASD and EBD students and the seminars both educated paras about these conditions and gave critical ||16|1|8|0.00||pbi
121264||Culturally Responsive Teaching|This course, offered for CEUs and graduate credit through Hamline University, provides an opportunity for Edina teachers, grades K to 12, to learn about and practice culturally responsive teaching strategies that encourage high intellectual performance fo||16|1|8|24.00||lit
121272||SMART Table Continuing Training|||16|1|8|5.00||tech
121432||Understanding Anxiety Based School Refusal|Identifying and classifying school refusal behavior, understnading how anxiety fits with school refusal, learning triggers and functions of the behavior, treatment for SRB||16|1|8|0.00||mental
121434||Stone Foundations of Learning|Training for SFL - confidence building in students: organizational skills, improving class work, advocacy, and responsibility.||16|1|8|0.00||diff, tech, pbi, lit
121450||Heartsaver AED Training|American Heart Association training for AED and cardio-pulmonary resuscitation||16|1|8|0.00||diff
121458||SOAR TO SUCCESS|SOAR TO SUCCESS||16|1|8|3.00||diff, lit
121509||TIES GRADEBOOK TRAINING|||16|1|8|4.00||tech
121510||TIES GRADEBOOK TRAINING|||16|1|8|4.00||tech
121516||MCA-II science grade 5 rangefinding meeting|||16|1|8|0.00||
121556||NEW TEACHER TRAINING 2010|NEW TEACHER TRAINING 2010||16|1|8|21.00||diff, pbi, lit, mental
121624||BUILDING FAMILIES FOR THE NEW MILLENNIUM|||16|1|8|0.00||
121625||Are YOU "Pursuing Happiness" in your Ministry?|Finding satisfaction and joy in your role and in the students with whom you work.||16|1|8|0.00||mental
121626||AMSD WINTER CONFERENCE ON-LINE LEARNING: FAD OF FUTURE|||16|1|8|0.00||
121627||Responsive Classroom|Presentation and discussion of the premise of Responsive Classroom including guidance to application.||16|1|8|0.00||pbi
121629||Teaching with the Brain in Mind|Presentation of recent brain research on how learning occurs, discussion of a "Pyramid of Learning" to best achieve retention, and how brain development can present ADHD/ADD/Dyslexia and other learning conditions.||16|1|8|0.00||diff
121635||Community Engagement|Engaging a group or commuinty in decision-making and applying strengths appropriately.||16|1|8|0.00||diff
121637||How Well Do You and Your Board Connect with Commun|MSBA program reflecting on interaction with community, perception of information, and learning different models of community engagement.||16|1|8|0.00||pbi
121671||Lead Districts & Students to 21st Century Success|MSBA workshop describing Univ. of MN strategy and programs designed to increase the number and diversity of students who graduate from high school with the knowledge, skills and habits needed for success in higher education and in the workforce.||16|1|8|0.00||diff
121672||Increasing Student Achievement Through Personalize|Designed to support strategic intervention initiatives, Personalized Learning Plans track student performance across many domains, including attendance, grades and test scores.  Learn how one superintendent is using Personalized Learning Plans in his dist||16|1|8|0.00||diff
121673||The MN Assessment System: Where We Are & Where We'|MSBA workshop providing an overview of the current assessment system of MN and recent legislation and activities that affect it in the near term.  In addition, it provided a preview of the attributes of the next generation of assessments in MN, designed t||16|1|8|0.00||
121674||NAMI Family-to-Family Education|A 12-week course offered by the National Alliance on Mental Illness to learn about mental illness, identify resources, build communication skills, reduce stress and find support.||16|1|8|0.00||mental
121689||Shaken Baby Syndrome|While viewing the film "Portrait of Promise" I learned the serious results of a baby that that has been shaken.  A discussion followed the film.||16|1|8|0.00||
121690||SV Sept. 28th PD|Monthly PD Meeting||16|1|8|1.00||
121691||SV Oct. 26 PD|Monthly Staff PD meeting||16|1|8|1.00||
121740||TIES Conference|Seminars on Hybrid Courses as used in Bloomington Public Schools, "Using Audio/Video Web Conferencing for Instructional and Operational Gains", "Providing 21st Century Tools to Educators and the Students They Serve", "Education in an Online World".||16|1|8|0.00||tech
121741||Stage Management Workshops|I served as a volunteer to prepare and lead two 3-hour workshops for students at Valley View Middle School on the profession and middle school application of Stage Management in theatre.  The workshop including background information, specific skills and ||16|1|8|0.00||
121742||Courageous Conversations About Race|Presentation of information on the historical and contemporary impact of institutionalized racism, and discussion about eliminating racial disparities in achievement as well as leadership through policy governance||16|1|8|0.00||diff
121758||ESCE: FAMILY GUIDED ROUTINES BASED INTERVENTION|||16|1|8|0.00||pbi
121825||differentiation of instruction in the classroom|using differentiation in the classroom||16|1|8|0.00||diff
121826||Differentiating Instruction|||16|1|8|0.00||diff
121827||Edina Substitute Technology Training|using technology in the Edina Schools||16|1|8|0.00||tech
121828||Stories, Literature, Our Students, and Our Practice|||16|1|8|0.00||lit
121829||Interview Committee|Interview committee for the High School Principal||16|1|8|0.00||
121837||Promethean ActivInspire - Introduction (TIES)|An introduction to the ActivInspire software used with the Promethean Interactive Whiteboards. How to calibrate the board, use the pen, tools, make a flipchart, use the browser and reference library.||16|1|8|0.00||tech
121839||ActivInspire for Primary Teachers (TIES)|How to use the Promethean Board and ActivInspire software in primary mode. Easier for K-2 children to interact with the board.||16|1|8|0.00||tech
121841||Promethean ActivInspire - Intermediate (TIES)|A more indepth look at the ActivInspire software used with the Promethean Board. Switching profiles, camera tools, math tools, containers, creating flipcharts, and looking for resources on the Promethean Planet website.||16|1|8|0.00||tech
121842||ActivInspire - Exploring the Planet (TIES)|Investigating the Promethean Planet website. How to download lessons, search for resource packs, view instructional videos and tutorials, and integrating the board with a document camera.||16|1|8|0.00||tech
121900||Minnesota Project Wet|learned ways to teach about water as a natural resource using the project wet curriculum. Now I am able to teach how to make informed decisions, act resposibly as well as a commitment to the stewardship of this natural resource.||16|1|8|0.00||lit
121927||Using Collaborative Inquiry|The workshop presented an overview of means to discuss data. This information will translate well into the cognitive coaching work we do in Alt Comp.||16|1|8|0.00||
122022||SEED III  Diversity in Education  Theory and Pract|Various topis and current issues related to communities at large serving the public schools.  Excellent at bringing real life situations of families and students in for deeper understanding.||16|1|8|0.00||pbi, mental
122048||CPR-Child and Infant|This was a yearly refresher course for child and infant CPR.  It's required that we're able to handle emergencies within our classroom.||16|1|8|0.00||diff
122094||Using Collaborative Inquiry|Overview of the text: Data Coaches Guide.  Introduction to many useful data protocols that may be used with teachers as part of our Alt Comp meetings.||16|1|8|0.00||
122147||trip to France|||16|1|8|0.00||
122187||Midwest Leadership Summit IV|During the workshop, I participated in discussions centered around RTI and ways to implement the ideas into the room.||16|1|8|0.00||
122200||Midwest Leadership SUmmit IV|RtI two day workshop in Rochester.  The focus was RtI, Tier one and Tier 2 strategies and I attending the reading strand.||16|1|8|0.00||diff
122202||Fall Staff Inservice and Meeting|This all staff inservice and meeting was called for the purpose of meeting and planning for the 2010-2011 school year.  Additionally, we were inserviced on GPS Life Plan for adult students as well as a current distance learning model that will be incorpor||16|1|8|0.00||
122216||SOUTH VIEW:  BATT TEAM 2009-10|SOUTH VIEW:  BATT TEAM 2009-10||16|1|8|10.00||tech
122258||RTI training Midwest Leadership Summit|Overview of RTI Discussed 3 tiers. Attended Beginners Basic Strand.   Discussed Core principles of RTI, The RTI model, advantages of using an RTI framework, assessment, Instruction, Problem Solving and Organization/Screening Process.||16|1|8|0.00||diff
122469||CI 5625 Second Language Assessment|This U of MN graduate course focused on the development of assessment for the second language classroom. I gained theoretical and practical knowledge in learner centered performance based assessment - how to develop rubrics and integrated performance asse||16|1|8|0.00||
122512||Midwest Leadership Summit IV|||16|1|8|0.00||diff
122571||Kindergarten Volunteer, Rutherford Elementary|I assisted small groups of students during learning centers which included a listening center, library time, and small motor activities. By volunteering in a kindergarten classroom, I see what skills children are acquiring just as they enter elementary sc||16|1|8|0.00||
122576||PCN:  YOUR KIDS AND MEDIA:  WHAT'S NEW?|||16|1|8|2.00||
122577||PCN:  SELLING SEXINESS TO CHILDREN:  WHAT IS GOING ON AND WHAT CAN WE DO ABOUT IT?|||16|1|8|2.00||mental
122578||PCN:  RAISING SOCIALLY RESPONSIBLE KIDS WHO DO THE RIGHT THING|||16|1|8|2.00||mental
122579||PCN:  DARE TO BE REAL:  A COMMUNITY DISCUSSION ON RACE AND DIVERSITY IN EDINA SCHOOLS|||16|1|8|2.00||diff, pbi, mental
122580||PCN:  HEALING THE BROKEN BOND BETWEEN CHILDREN AND NATURE|||16|1|8|2.00||
122581||PCN:  TRANSITION TO  KINDERGARTEN|||16|1|8|2.00||mental
122713||Fall Annual Music Education|This seminar taught leadership skills along with positive, healthy movement & voice exercises. Personally, I held a technology meeting to update the regional website. As part of the Regional Management Team, I participated a strategy & planning meeting th||16|1|8|0.00||diff
122833||Beyond Diversity: A Strategy for Deinstitutionaliz|A WMEP seminar from the Pacific Educational Group designed to move us toward understanding the impact of race on student learning and investigate the role that racism plays in institutionalizing academic achievement disparities.||16|1|8|0.00||diff
122893||CPR class|attended a 3 hr training at ECC to learn CPR and use of an AED||16|1|8|0.00||
122895||Approved 123 CEUs|||16|1|8|0.00||diff, pbi, lit, mental
122956||What is Cultural and What is Behavior?|Given the trend of over-identification of children of color in systems of special education and suspension, coupled with the gaps in educational achievement, this workshop will focus on the challenge of conducting culturally competent assessments with stu||16|1|8|7.00||
123013||Hopkins One Voice Parent Forum|Covered information on the teen brain as well as the teen brain and alcohol and drugs.  i also attended two break out sessions.  One on teens and technology and another on teens and mental health issues.  I am teaching parents of adolescent parenting grou||16|1|8|0.00||
123014||Lead Parent Educator and mentor|Met regularly with a new parent educator to coach and guide her.  I was also responsible for creating the agenda and running all PE meetings. I was the general go-to person for all Parent Ed. issues.||16|1|8|0.00||
123016||Beyond Diversity|Examined and reflected on institutionalized and systematic racism as well as white privilege.  This will be the lense I look through when teaching and encourage me to look for multiple perspectives in any given situation.||16|1|8|0.00||
123017||LCD training|Laurie Denn demonstated how to use the LCD projector and computer to show a power point or information from the internet.||16|1|8|0.00||tech
123091||Differientiating My Teaching Style to Impact All|Introduction of Myers-Briggs Personality Inventory  as applied to teaching style: personality is defined as having polarity or tendencies between two extremes in 4 areas of social and cognitive orientation: the first pair effects the direction of one's en||16|1|8|0.00||
123124||Staff Meetings--Equity and ASD overview|Please register for this meeting whether you attend the morning or afternoon Staff Meeting.  The meeting will not be 2 hours long...the meeting is scheduled for two hours to include hours/CEU's from our first staff meeting, for which you did not receive C||16|1|8|2.00||diff
123132||Beyond Diversity:A strategy for Deinstutionalizing|Looking at students of color and how they see the world.  It encouraged one to have "courageous conversations" to be a better person in the world.  This was an unbelievable workshop!||16|1|8|0.00||diff
123160||SPEECH/LANUGAGE PATHOLOGY AND RTI IN THE ELEMENTARY SCHOOLS|||16|1|8|1.50||diff
123162||TRANSITION ASSESSMENTS AND IEPS FOR SECONDARY SPEECH/LANGUAGE STUDENTS|||16|1|8|1.50||diff
123164||CHILD OUTCOME MEASURES WITH CHILDREN IN ECSE RECEIVING SPEECH/LANGUAGE SERVICES|||16|1|8|1.50||
123171||Recent Research on Fluency Disorders|||16|1|8|1.50||
123173||CASE STUDIES AND DATA REVIEW IN ELEMENTARY SPEECH/LANUGAGE PATHOLOGY PRACTICE|||16|1|8|1.50||
123174||Understanding Anxiety Based School Refusal: Sympto|Assessing triggers and antecendents to school avoidance.  Using Cognitive Behavioral Therapy to address school avoidance.  Working with Parents.  Managing anxiety at school.  working with students with Depression.||16|1|8|0.00||pbi
123175||Complementary Medicines: What really works?|Natural therapies, supplements, etc being used to prevent and treat Autism Spectrum Disorders, ADHD, and Mood disorders||16|1|8|0.00||mental
123177||EXECUTIVE FUNCTIONING AND SOCIAL THINKING IN SECONDARY STUDENTS WITH ASD|||16|1|8|1.50||diff
123179||COMPONENTS OF SPEECH/LANGUAGE REPORT WRITING FOR CHILDREN IN ECSE|||16|1|8|1.50||
123181||ALL EDINA SLPs:  BASICS OF SOCIAL THINKING|||16|1|8|1.50||
123200||BEST PRACTICE IN ELEMENTARY SCHOOL LEVEL LANGUAGE ASSESSMENTS|||16|1|8|1.50||
123201||CRITERIA/PROCESS/ASSESSMENT MEASURES/RESEARCH IN DISMISSAL FROM SPEECH/LANGUAGE SERVICES AT THE SECONDARY LEVEL|||16|1|8|1.50||
123202||CASE STUDIES IN SPEECH/LANGUAGE EVALUATIONS OF CHILDREN UNDER SIX YEARS OF AGE|||16|1|8|1.50||
123207||SEED I|Read, discussed and examine isms in society and the classroom. Focus was to lead to greater equity in serving all kids in the classroom. Connie has a copy of my college transcript from St. Catherine EDUC 699||16|1|8|0.00||diff, pbi
123346||Teaching with Laptop Carts|Laptops from the 1:1 pilot have been distributed into carts for grade-level use within the building. Come learn how to make the best use of them with your curriculum, along with tips for classroom management.||16|1|8|0.50||tech
123363||Kids and Media--What's New?|||16|1|8|0.00||
123443||Equity Seminar #2: Racial Consciousness|||16|1|8|1.00||
123623||After the FASD Diagnosis - Now What?|In this workshop, we discussed the various symptoms that may point an educator to believe that a child may have FASD. We discussed how to make appropriate accomodations for this type of disorder in the classroom and how to better help those children learn||16|1|8|0.00||diff, mental
123661||2010 School Law Seminar|Update on current and potential legal issues facing school districts.||16|1|8|0.00||
123662||Cognitive Coaching Refresher|This review of cognitive coaching techniques is of immediate relevance for the Alt Comp program. The training provided many excellent strategies for encouraging teachers to engage in deep reflection about their practice.||16|1|8|0.00||
123679||INITIAL CPI TRAINING|||16|1|8|7.00||pbi
123680||REFRESHER CPI TRAINING|||16|1|8|4.00||pbi
123683||Cognitive Coaching Refresher|Having already completed 8 days of Cognitive Coach training, this refresher course brought to light many of the concepts that I should be using on a daily basis with my teachers.  We took another look at pausing, paraphrasing, the planning map, reflection||16|1|8|0.00||
123687||Hearing and Vision Screening|I learned more about the vision and hearing screening process according to Minnesota Dept of Health guidelines.  Also had the opportunity to return demonstrate various screening techniques  using approp equipment.  Very helpful presentation.||16|1|8|0.00||
123710||American Heart Association Heartsaver AED Training|Reviewed CPR techniques for both the infant, child and adult, Reviewed the Heimlich manuever and the AED.||16|1|8|0.00||
123750||American Heart Association Heartsaver AED Training|Review of infant, child and adult CPR procedures using Automated External Defibrillator as appropriate and return demonstration.  Participants tested using emergency scenarios specific to school setting.  Very helpful.||16|1|8|0.00||tech
123779||Midwest Leadership Summit IV|The primary focus of this event was to gain practical knowledge and ksills for moving forward with Response to Intervention.  The conference allowed ample time to problem-solve and collaborate with school colleagues and develop a team-learning plan to tak||16|1|8|0.00||diff, lit
123781||Response to Intervention- Summer Institute|The focus of the conference was on the 3 components of Response to Intervention- Measurement, Research-based curriculum and Instruction, and Problem-solving teams and school organization.||16|1|8|0.00||diff, lit
123783||SpEd Corrective Action Plan (CAP) Professional Development|This session will provide special education staff with the state mandated training sited in the District's Corrective Action Plan.  Special focus will be given to the areas of: Evaluation and Re-Evaluation, Evaluation Prior Written Notice, Development of ||16|1|8|3.50||
123784||SpEd Staff: Guiding Toward Growth- John Merges|||16|1|8|3.50||
123791||Beyond Diversity|A seminar designed to help teachers, students, parents, and administrators understand the impact of race on student learning and investigate the role that racism plays in institutionalizing academic achievement disparities. Used discussions to explore rac||16|1|8|0.00||diff
123877||Advanced Read and Write Gold Training|This training is for parents and professionals who already own or use Read and Write Gold and want to learn about the intermediate and advanced features of the software program. RWG provides great support for students as they struggle with reading assignm||16|1|8|0.00||diff
123991||Midwest Leadership Summit|This Leadership Summit focused on  RTI in the classroom and in the school.  After everyone who attended hear our guest speaker we broke out into strands, at this time I attended the Beginner Basics Strand.  This strand focused on creating pockets of time ||16|1|8|0.00||
124009||Minnetonka Reserve Teacher Workshop|The intent of this workshop was to share and discuss key components related to the district's Strategic Plan and Vision. How these factors relate to instruction and student achievement was also focused upon.  In addition, priority was also given to how to||16|1|8|0.00||
124035||Secrets to motivating Teens|Cindy discussed how ADD/ADHD can impact teens performance in school and home and gave strategies to help students become more successful in managing their life.||16|1|8|0.00||diff, pbi
124038||Parenting our children through tody's social chall|Parenting our children through tody's social challenges.  Dr. Garbarino discussed the many challenges teens face and how to help them make positive choices.||16|1|8|0.00||pbi
124054||Staff Meeting|Staff discussion:  school goals, what does it mean that all learners are prepared?||16|1|8|1.00||
124058||PD Late Start|Formation of professional development small groups; development of group norms and identification of study question for the year||16|1|8|2.00||
124068||Ethics in Social Work Practice|10/12/2010 CMS-Ethics in Social Work Practice Instructor Judy Hoy||16|1|8|2.00||
124097||Coordinator of MOPS group|||16|1|8|0.00||
124098||Room Leader in VBS|||16|1|8|0.00||pbi
124099||Music Leader|||16|1|8|0.00||
124100||ISA-UMB 36th Annual Conference|||16|1|8|0.00||diff, lit
124101||The Chemistry of Joy|||16|1|8|0.00||mental
124102||Finding and Nourishing Sparks:  The Power of Schools|||16|1|8|0.00||
124105||Navigating the Turbulent Teen Years|||16|1|8|0.00||mental
124106||Keeping Pace in an Oline World|||16|1|8|0.00||
124107||Eating in a Weight-Obsessed World:  Helping Your Child Have a Healthy Body Image and a Healthy Weight|||16|1|8|0.00||mental
124108||Everyday Math Training|||16|1|8|0.00||lit
124130||MN Association for Health, PE, Recreation, Dance|Various presentations on different sport activities and classroom ideas to use in Physical Education. National standards for Physical Education that Minnesota has adopted.||16|1|8|0.00||diff
124138||South View BATT Team Planning|Planning meeting for the South View Building Technology Advisory Team||16|1|8|6.00||tech
124141||Beyond Diversity Training|required Beyond Diversity training by Concord||16|1|8|0.00||diff
124155||MFA in Writing for Children and Young Adults|Students attend lectures, workshops, seminars and readings devoted exclusively to writing for children and young adults.Faculty, visiting writers and graduate students examine a broad range of issues for writers in the field.In additions students turn in ||16|1|8|0.00||lit
124158||Heart Saving AED training|CPR Training to respond to building Code Blues||16|1|8|0.00||
124162||Orono Freshwater Society Teacher Training|This training was on outdoor science education.  We worked with a group of young students who were there for environmental camp.  We learned about and got classroom ideas for teaching about water quality, aquatic organisms, and water run-off etc.  These a||16|1|8|0.00||diff
124175||MNAPHERD Conference "Promoting Our Message Through|Workshops on Elementary World Games/Activities, Tennis activities for PE, Soccer activities for PE, Autism in PE, Cooperatives Challenges Games in PE, Elementary Games, Middle SChool fitness activities.||16|1|8|0.00||diff, pbi
124176||Blood Bourne Pathogens for School Employees|Used the district wide computer lecture with test at the end of it to complete Bloodborne Pathogens for School Employees.||16|1|8|0.00||mental
124219||American Heart Association Heartsaver AED Training|I attended this class to recertify for CPR. I am on the Code Blue team at South View.||16|1|8|0.00||
124223||EFC Staff Development|Edina Family Center Staff Development Team||16|1|8|0.00||
124234||American Heart Association Heartsaver AED Training|Certification for CPR/First Aid/AED||16|1|8|0.00||
124235||Implementation Integrity within an RtI Framework|This conference discussed implementation integrity within an RtI Framework and how that applies to school psychologists.  Different tools for intervention integrity were introduced and shared.||16|1|8|0.00||diff
124254||Strategies to Help Kids Grow and Shine|Both Michelle Fallon and Cindy McInroy gave thorough, interesting presentations concerning the development of the child.  Suggested age appropriate books were listed, including books we were given to share with our class.  We were also alerted to specific||16|1|8|0.00||
124278||Meeting Mental Health Needs of Children w/Disabili|We learned how to use the Individuals with Disabilities.  We learned about IDEA to support a student's mental health needs in school.  We studied Functional Behavioral Assessments.  We practiced writing IEP and BIP plans.  We talked about developing goals||16|1|8|0.00||mental
124279||Kids and Media - What's New?|We talked about the positive and negative effect media has on our children.  We learned about new technology as well as some of the new software to safeguard children as they become more independent.||16|1|8|0.00||tech
124315||SMART Substitute Teachers|With the growth of SMART Boards in schools, substitute teachers have an increasing need to work with these interactive tools. In this workshop, we will explore how to use the SMART Board and basic SMART Notebook tools. Participants will focus on how to us||16|1|8|3.00||
124322||iPod Touch Apps in the K-6 Classroom|An iPod Touch can be a fabulous tool for the K-6 classroom! ?In this workshop we will explore popular apps for classroom use and discuss ways to use them effectively. ?In addition, we will talk about ways to keep up to date with new apps that are appropri||16|1|8|3.00||
124333||Audacity in the Classroom|With Audacity you can easily bring the excitement of digital music and audio manipulation into your classroom for free on any computer platform or operating system. In this class, you will learn how to create original audio projects by simply combining co||16|1|8|1.00||
124353||Access 2003/2007 Essentials for TSIS Users|This course is  a speedy review of the essential knowledge needed to use Access to help you leverage your use of TIES SIS and prepare you for using TIES power tools like Quickview and InfoLink with the greatest of ease. We will cover the basics of relatio||16|1|8|3.00||
124367||Access 2007 Relational Features for Linking Tables|The goal of a relational database is to break your data into multiple tables. This course will show you how to relate multiple tables and create a query that links data from multiple tables. You will also learn the importance of referential integrity and ||16|1|8|3.00||
124368||Access 2007 Reports|?This workshop will use the newest ?Ribbon interface? of Access 2007. The 2007 Ribbon interface and the Office Button have replaced the menu bars, tool bars, and task panes of earlier versions of Access. In this workshop, we will concentrate on reports. T||16|1|8|3.00||
124408||SMART Response (Formerly Senteo) Interactive Assessment|Create a classroom environment where assessment is an engaging and effective part of learning. SMART Response is an interactive student response system that provides group results as well as individual feedback to your questions. Learn how to use this sys||16|1|8|6.00||
124428||Using Moodle for Teaching Online|Moodle is an open-source learning management system (LMS) for organizing and administering a course online. This workshop will teach you to enhance your face-to-face classes or design a course for teaching online. We will introduce the system, add resourc||16|1|8|6.00||
124469||Using Moodle for Teaching Online|Moodle is an open-source learning management system (LMS) for organizing and administering a course online. This workshop will teach you to enhance your face-to-face classes or design a course for teaching online. We will introduce the system, add resourc||16|1|8|6.00||
124480||Access 2007 Queries|The 2007 Ribbon interface and the Office Button have replaced the menu bars, tool bars, and task panes of earlier versions of Access. In this workshop, we will concentrate on understanding, constructing and executing a range of queries. Participants will ||16|1|8|6.00||
124496||SMART Board Introduction|?Do you have a new SMART Board in your classroom? Are you getting one soon? During this introduction participants will begin to explore this new technology, discover how it works and identify ways to use it with classes. The session will include an opport||16|1|8|6.00||
124531||Keepcertified System Training|||16|1|8|0.00||tech
124605||PCN:Friendship 101|The instructors talked about the value of children's friendships, specific skills of friendship, how parents can help, and when friendship goes wrong with bullying or intense peer pressure.||16|1|8|0.00||mental
